PID,Date,N,P,K,MaxT,MinT,WindSpeed,Humidity ,Precipitation,rainfall,Season,Crop,Production,Production Units,Yield
121231,22-05-2009 00:00,26,135,203,36.5,26.5,3.6,57.1,0,74.53557341,Kharif,Arhar/Tur,8565,Tonnes,4.538950715
121232,23-05-2009 00:00,7,126,203,36.9,27.5,4.5,57,12.7,73.28712806,Kharif,Bajra,197762,Tonnes,2.294994836
121233,24-05-2009 00:00,32,139,198,37.8,26.9,4.5,59.5,5.9,66.53946559,Kharif,Castor seed,11543,Tonnes,4.036013986
121234,25-05-2009 00:00,9,141,202,40.6,29.3,5.4,54,0,66.38448261,Kharif,Cotton(lint),204511,Tonnes,1.863001594
121235,26-05-2009 00:00,20,142,196,40.7,29.8,3.8,45.5,0,68.69420397,Kharif,Dry chillies,11439,Tonnes,4.403002309
121236,27-05-2009 00:00,32,129,201,38.2,29.2,3.4,47.7,0,71.55665483,Kharif,Groundnut,6572,Tonnes,2.94312584
121237,28-05-2009 00:00,3,134,199,37,29.3,3.1,45.4,0,71.06611222,Kharif,Horse-gram,1112,Tonnes,4.53877551
121238,29-05-2009 00:00,38,138,204,37.3,29.5,3.9,52.5,6,73.01026829,Kharif,Jowar,5181,Tonnes,2.31088314
121239,30-05-2009 00:00,14,131,198,32.6,27.2,3.2,54.5,6,67.92204319,Kharif,Maize,2567,Tonnes,4.042519685
121240,31-05-2009 00:00,20,122,204,37.4,28.8,3.6,48.4,0,65.06962486,Kharif,Moong(Green Gram),13061,Tonnes,3.114953494
121241,01-06-2009 00:00,40,126,201,38,28.3,4.9,59.9,0,71.18289431,Kharif,Onion,2501,Tonnes,4.403169014
121242,02-06-2009 00:00,36,128,204,40.3,28.1,4.6,51.2,0,67.03840888,Kharif,Other Kharif pulses,188407,Tonnes,3.933997327
121243,03-06-2009 00:00,11,132,197,40.9,29.5,4.9,51.4,0,74.40198861,Kharif,Ragi,27765,Tonnes,5.848957236
121244,04-06-2009 00:00,0,137,195,40.6,29.6,5.6,54.4,0,65.3973168,Kharif,Rice,148128,Tonnes,3.351008958
121245,05-06-2009 00:00,19,123,200,36.7,28.2,5.6,60.3,0,65.70430027,Kharif,Sesamum,10158,Tonnes,2.385066917
121246,06-06-2009 00:00,31,136,197,35,27.8,4.8,59.7,13.5,71.43001582,Kharif,Small millets,190069,Tonnes,3.736
121247,07-06-2009 00:00,4,134,200,37.2,28.3,4,55,0,73.34232097,Kharif,Urad,15916,Tonnes,4.102061856
121248,08-06-2009 00:00,39,139,201,39.1,28.3,5.5,45,0,68.68895899,Rabi       ,Bajra,27543,Tonnes,4.401949816
121249,09-06-2009 00:00,8,127,196,41.8,30.6,4.5,38.7,0,70.95666003,Rabi       ,Dry chillies,18705,Tonnes,6.512883008
121250,10-06-2009 00:00,39,138,203,40.6,30.5,4,47.8,3.9,74.62834921,Rabi       ,Gram,168,Tonnes,0.026054591
121251,11-06-2009 00:00,32,120,204,33.7,26.2,4.3,57.7,18.6,67.3917379,Rabi       ,Groundnut,11538,Tonnes,5.173991031
121252,12-06-2009 00:00,12,142,203,33.6,27,5,51.6,6.2,65.01095312,Rabi       ,Horse-gram,14278,Tonnes,1.647968606
121253,13-06-2009 00:00,8,133,195,37.1,26.7,4.2,51,0,71.29813872,Rabi       ,Maize,9142,Tonnes,5.944083225
121254,14-06-2009 00:00,8,139,199,39.5,29.3,4.2,52.8,0,66.13442813,Rabi       ,Moong(Green Gram),17877,Tonnes,2.025033983
121255,15-06-2009 00:00,21,134,202,40.4,29.3,4.4,53.5,0,65.2982112,Rabi       ,Onion,2138,Tonnes,4.539278132
121256,16-06-2009 00:00,40,140,195,40.6,29.3,4.7,51.7,0,71.63437433,Rabi       ,Ragi,36210,Tonnes,2.622013034
121257,17-06-2009 00:00,39,127,202,33.6,29.5,4.2,47.1,0,71.60102999,Rabi       ,Rice,4117,Tonnes,4.03627451
121258,18-06-2009 00:00,19,120,195,38.1,30.3,3.8,56.2,3.4,73.55807954,Rabi       ,Sesamum,121985,Tonnes,4.230009016
121259,19-06-2009 00:00,21,139,201,37.2,30,3.5,53.2,0,67.15094741,Rabi       ,Urad,3540,Tonnes,4.402985075
121260,20-06-2009 00:00,17,136,195,32.8,28.1,4,55.4,15.3,65.90227462,Whole Year ,Banana,262,Tonnes,2.673469388
121261,21-06-2009 00:00,33,139,203,37.3,28,4.2,55.2,5.7,70.68098614,Whole Year ,Cashewnut,2,Tonnes,1
121262,22-06-2009 00:00,22,133,201,40,29.4,4.8,57.7,0,67.2739864,Whole Year ,Coconut ,450,Tonnes,6.923076923
121263,23-06-2009 00:00,32,130,196,39.8,29.5,5.3,60.1,0,74.03030056,Whole Year ,Coriander,29,Tonnes,1.705882353
121264,24-06-2009 00:00,37,135,205,37.9,29.9,5.3,54,8.2,74.10225057,Whole Year ,Potato,34,Tonnes,5.666666667
121265,25-06-2009 00:00,15,140,195,32.6,27,5,58.6,17,65.80006004,Whole Year ,Sugarcane,831,Tonnes,2.672025723
121266,26-06-2009 00:00,39,132,196,34.9,28.7,5.6,62.3,0,73.67984885,Whole Year ,Sunflower,945,Tonnes,6.47260274
121267,27-06-2009 00:00,40,121,199,36.1,28.5,5.3,62.7,0,66.05911698,Whole Year ,Sweet potato,388,Tonnes,0.97
121268,28-06-2009 00:00,40,132,202,35.9,28.1,4.7,66.6,11,69.706113,Whole Year ,Tapioca,3458,Tonnes,6.916
121269,29-06-2009 00:00,29,142,203,36.2,27.9,3.9,65.8,7.7,66.48490371,Whole Year ,Tobacco,1972,Tonnes,1.716275022
121270,30-06-2009 00:00,32,121,199,35.2,27.6,4.3,68.4,18.7,74.08101744,Whole Year ,Turmeric,5012,Tonnes,5.6
121271,01-07-2009 00:00,6,140,205,35.3,27,3.7,70.1,6.6,69.8671263,Kharif,Arhar/Tur,7567,Tonnes,1.100014537
121272,02-07-2009 00:00,8,120,196,35.1,27.5,4.8,70.9,14.8,69.81855775,Kharif,Bajra,7107,Tonnes,6.472677596
121273,03-07-2009 00:00,34,133,202,34.2,26.6,5.1,70.7,11.6,74.82144653,Kharif,Castor seed,12843,Tonnes,1.841026376
121274,04-07-2009 00:00,35,135,199,32.1,26.7,4.8,70.1,4.9,69.39630398,Kharif,Cotton(lint),6362,Tonnes,6.930283224
121275,05-07-2009 00:00,16,145,199,31.3,25.9,4.3,69.9,9.9,69.30927185,Kharif,Dry chillies,12445,Tonnes,1.801013025
121276,06-07-2009 00:00,8,136,201,31.9,26.6,4.6,78.1,18.7,74.19664838,Kharif,Groundnut,7913,Tonnes,5.600141543
121277,07-07-2009 00:00,25,129,195,32.3,26.5,4.8,71.2,16.8,72.37127689,Kharif,Horse-gram,3504,Tonnes,2.672768879
121278,08-07-2009 00:00,16,130,201,31.8,25.9,5.2,79.2,3.7,68.8503047,Kharif,Jowar,21374,Tonnes,6.473046638
121279,09-07-2009 00:00,39,129,203,30.1,25.8,4.8,73,9.3,71.03001556,Kharif,Maize,1928,Tonnes,0.968844221
121280,10-07-2009 00:00,38,135,203,33.4,26.4,4.9,78.1,0,69.92107482,Kharif,Moong(Green Gram),19522,Tonnes,6.930067448
121281,11-07-2009 00:00,33,120,205,35.5,26.7,5.3,69,0,69.71518491,Kharif,Onion,7410,Tonnes,1.716072256
121282,12-07-2009 00:00,35,125,204,36.1,29,5.6,68.8,6.6,73.69529586,Kharif,Other Kharif pulses,35591,Tonnes,4.898967653
121283,13-07-2009 00:00,1,132,200,30.5,26.4,6.3,67.8,23,66.57462809,Kharif,Ragi,87414,Tonnes,3.011990903
121284,14-07-2009 00:00,39,140,203,30.7,25.7,6.2,73.9,16.4,69.27779761,Kharif,Rice,46522,Tonnes,4.184009353
121285,15-07-2009 00:00,28,145,202,32,25.7,6.1,80.1,6.4,66.83113717,Kharif,Sesamum,116374,Tonnes,2.348996811
121286,16-07-2009 00:00,6,128,200,34.7,26.3,5.9,70.4,0,70.31782647,Kharif,Small millets,67040,Tonnes,3.788212691
121287,17-07-2009 00:00,6,139,199,35,27.5,5.3,65.3,2.9,74.10919422,Kharif,Urad,223065,Tonnes,3.548995275
121288,18-07-2009 00:00,29,122,196,35.2,27.6,5.8,69.9,3.2,73.06862952,Rabi       ,Arhar/Tur,79690,Tonnes,3.714978323
121289,19-07-2009 00:00,37,144,197,32.1,27.6,5.9,69,15.9,66.34234944,Rabi       ,Bajra,2259,Tonnes,2.673372781
121290,20-07-2009 00:00,38,120,197,31.5,25.7,6.3,70.1,3.2,73.77063744,Rabi       ,Dry chillies,81698,Tonnes,6.463960756
121291,21-07-2009 00:00,38,141,198,31.6,26.2,6.3,76.8,18.4,70.75633584,Rabi       ,Gram,1412,Tonnes,0.969114619
121292,22-07-2009 00:00,14,121,203,33.5,26.4,6.6,77.7,0,74.46411148,Rabi       ,Groundnut,119534,Tonnes,7.165018282
121293,23-07-2009 00:00,6,125,204,34.8,27.1,5.6,68.7,0,69.92092839,Rabi       ,Horse-gram,5361,Tonnes,1.716069142
121294,24-07-2009 00:00,32,138,197,36.3,27.8,5.1,62.6,0,69.44115171,Rabi       ,Maize,142855,Tonnes,5.785008504
121295,25-07-2009 00:00,11,124,204,36.4,27.9,5.5,62.5,0,71.40043037,Rabi       ,Moong(Green Gram),43,Bales,8.6
121296,26-07-2009 00:00,23,138,200,35.5,27.6,5.4,66.8,11.4,68.42802444,Rabi       ,Onion,30,Bales,7.5
121297,27-07-2009 00:00,40,143,201,34,26.9,5.2,71.6,0,66.70016285,Rabi       ,Ragi,16,Bales,8
121298,28-07-2009 00:00,6,142,202,35.3,28,5.4,74.6,0,70.42508897,Rabi       ,Rice,34,Bales,8.5
121299,29-07-2009 00:00,37,124,195,35.6,27.6,4.7,72.1,9,66.5964488,Rabi       ,Sesamum,15,Bales,7.5
121300,30-07-2009 00:00,35,134,204,35.1,27.2,3.8,70,0,66.00817551,Rabi       ,Urad,16,Bales,8
121301,31-07-2009 00:00,119,25,51,35.9,27.2,3.8,71.2,11.4,53.65742581,Whole Year ,Banana,1021,Bales,8.508333333
121302,01-08-2009 00:00,119,19,55,36.6,27.5,4.6,73.3,0,46.87420883,Whole Year ,Cashewnut,650,Bales,7.558139535
121303,02-08-2009 00:00,105,30,50,37.5,28.2,4.6,69.1,0,57.04147057,Whole Year ,Coconut ,638,Bales,8.506666667
121304,03-08-2009 00:00,114,8,50,37.9,29.1,4.6,66.2,0,57.95826144,Whole Year ,Coriander,295,Bales,7.564102564
121305,04-08-2009 00:00,93,22,52,37.2,28.2,5.3,68.6,5.5,41.87540028,Whole Year ,Potato,310,Bales,7.948717949
121306,05-08-2009 00:00,80,26,55,36.9,28.9,5.4,70.5,0,49.11618732,Whole Year ,Sugarcane,281,Bales,8.515151515
121307,06-08-2009 00:00,85,27,45,37.6,28.6,4.8,63.7,0,57.79652846,Whole Year ,Sunflower,98,Bales,7.538461538
121308,07-08-2009 00:00,85,22,53,37.4,29.3,5.4,61.8,0,59.46338556,Whole Year ,Sweet potato,620,Bales,7.948717949
121309,08-08-2009 00:00,82,22,45,37.2,28.8,4.4,65.1,0,54.60159289,Whole Year ,Tapioca,34,Bales,8.5
121310,09-08-2009 00:00,118,13,54,36.6,28.8,4.3,74.2,0,44.07843475,Whole Year ,Tobacco,238,Bales,8.206896552
121311,10-08-2009 00:00,83,25,53,35.3,26.9,4.2,72.3,9,57.72799157,Whole Year ,Turmeric,665,Bales,7.556818182
121312,11-08-2009 00:00,86,15,47,34.4,26.6,3.5,76.7,0,53.78929956,Kharif,Arhar/Tur,8,Bales,8
121313,12-08-2009 00:00,101,10,47,34.4,27.4,3.3,71.1,0,57.57343233,Kharif,Bajra,8,Bales,8
121314,13-08-2009 00:00,119,9,50,35.7,28.2,3.7,72.4,0,40.794305,Kharif,Castor seed,124945,Bales,6.633308558
121315,14-08-2009 00:00,104,17,46,35.4,26.5,3.3,74.4,21.5,43.08961827,Kharif,Cotton(lint),107958,Bales,5.616669268
121316,15-08-2009 00:00,95,12,51,31.3,26.4,2.9,83.3,9.2,44.22066914,Kharif,Groundnut,80674,Bales,6.288899283
121317,16-08-2009 00:00,102,14,52,34,26,2.8,84,0,57.74091817,Kharif,Horse-gram,2611,Bales,8.504885993
121318,17-08-2009 00:00,109,21,55,33.9,27.1,2.1,79.7,6.9,57.44942094,Kharif,Jowar,1467,Bales,7.56185567
121319,18-08-2009 00:00,81,18,50,33.6,26.4,2.2,77.2,0,58.79889057,Kharif,Maize,175,Bales,7.954545455
121320,19-08-2009 00:00,103,17,51,33.6,27.7,2.4,75.6,6.9,44.20656987,Kharif,Mesta,541459,Bales,9.099998319
121321,20-08-2009 00:00,105,14,50,29.3,25,1.9,84.7,31.2,59.65590798,Kharif,Moong(Green Gram),502413,Bales,8.166661248
121322,21-08-2009 00:00,97,8,52,32.1,25.4,2.4,77.2,5.8,49.48575692,Kharif,Onion,388387,Bales,8.405553391
121323,22-08-2009 00:00,120,19,49,32.4,25.9,2.4,79.2,5.2,56.45229202,Kharif,Other Kharif pulses,238,Bales,8.5
121324,23-08-2009 00:00,95,16,55,33.1,26.5,2.4,78.2,14.1,40.12650421,Kharif,Ragi,3378,Tonnes,0.184974263
121325,24-08-2009 00:00,83,29,52,30.1,25.8,2.9,81.1,28.8,46.05122728,Kharif,Rice,1095,Tonnes,0.304928989
121326,25-08-2009 00:00,83,9,45,29.3,25.3,4.3,74.9,5.8,46.85176955,Kharif,Sesamum,5212,Tonnes,0.302004867
121327,26-08-2009 00:00,91,21,50,31.5,25.2,4.4,82.4,0,48.32113628,Kharif,Small millets,660,Tonnes,0.254924681
121328,27-08-2009 00:00,116,5,54,32.3,26.2,4.7,86.5,13.7,57.23028471,Kharif,Urad,2654,Tonnes,0.159985533
121329,28-08-2009 00:00,112,28,54,33.1,27,4.5,74.9,0,55.29563514,Rabi       ,Arhar/Tur,1492,Tonnes,0.338015406
121330,29-08-2009 00:00,88,29,51,35.2,27.4,3.9,74.5,13.7,48.45978627,Rabi       ,Bajra,730,Tonnes,0.483123759
121331,30-08-2009 00:00,118,15,45,35.3,24.9,3.9,75,27.3,48.01138482,Rabi       ,Dry chillies,12,Tonnes,0.3
121332,31-08-2009 00:00,92,21,48,32.6,24.4,3,89,0,54.82963379,Rabi       ,Groundnut,174,Tonnes,0.151304348
121333,01-09-2009 00:00,106,14,45,32.2,25.6,2.8,86.9,4.7,57.26773002,Rabi       ,Horse-gram,1,Tonnes,0.25
121334,02-09-2009 00:00,99,5,47,32.6,26.1,3.6,81.3,6.3,51.19470197,Rabi       ,Linseed,662,Tonnes,0.544407895
121335,03-09-2009 00:00,98,8,51,32.5,26.1,4.1,80.5,12.6,49.43050977,Rabi       ,Maize,7,Tonnes,0.318181818
121336,04-09-2009 00:00,108,22,46,33.3,26.4,4.6,82.4,0,53.33484977,Rabi       ,Moong(Green Gram),109,Tonnes,0.484444444
121337,05-09-2009 00:00,119,7,55,32.8,27.5,5.4,83.1,4.7,44.3993381,Rabi       ,Onion,25,Tonnes,0.304878049
121338,06-09-2009 00:00,117,27,48,32.6,27.1,5.1,80.4,9.1,54.30660782,Rabi       ,Ragi,26,Tonnes,0.149425287
121339,07-09-2009 00:00,109,10,53,35,27.1,4.7,74.7,0,46.06193778,Rabi       ,Rapeseed &Mustard,44,Tonnes,0.255813953
121340,08-09-2009 00:00,80,16,46,34.4,27.6,4.3,74.3,0,48.47833278,Rabi       ,Rice,343,Tonnes,0.543581616
121341,09-09-2009 00:00,100,18,52,35.2,27.5,4.2,78.8,0,56.47941847,Rabi       ,Sesamum,75,Tonnes,0.339366516
121342,10-09-2009 00:00,91,7,53,35.6,27.7,3.9,75.1,0,43.52897517,Rabi       ,Urad,61,Tonnes,0.484126984
121343,11-09-2009 00:00,86,6,53,33.8,27.6,2.1,77.1,0,42.10681516,Whole Year ,Banana,10691,Tonnes,0.170003339
121344,12-09-2009 00:00,107,5,52,35.3,27.6,1.7,69.6,2.4,57.40847165,Whole Year ,Cashewnut,80,Tonnes,0.150093809
121345,13-09-2009 00:00,103,16,49,35.2,27.2,1.6,71.3,0,51.75212401,Whole Year ,Coriander,10159,Tonnes,0.206992808
121346,14-09-2009 00:00,101,20,48,35.4,27.1,2.4,69.8,4.8,57.05709413,Whole Year ,Potato,2216,Tonnes,0.54407071
121347,15-09-2009 00:00,85,25,47,36.3,26.7,2.3,69.3,0,58.48160844,Whole Year ,Sugarcane,19654,Tonnes,0.291002236
121348,16-09-2009 00:00,84,7,51,37.1,27.5,2.4,73.8,0,55.74073582,Whole Year ,Sunflower,3414,Tonnes,0.32501904
121349,17-09-2009 00:00,102,28,54,36.4,27.1,2.2,73.6,0,55.49541453,Whole Year ,Sweet potato,1405,Tonnes,0.41202346
121350,18-09-2009 00:00,98,25,52,35.1,27.4,2.2,68.4,3.1,49.29456609,Whole Year ,Tapioca,978,Tonnes,0.120058925
121351,19-09-2009 00:00,97,25,50,32.7,26.9,1.7,70.5,7.6,49.08553937,Whole Year ,Tobacco,1624,Tonnes,0.283074778
121352,20-09-2009 00:00,90,16,45,33.2,26.3,1.9,67.6,3.1,50.55710813,Whole Year ,Turmeric,17650,Tonnes,0.444002817
121353,21-09-2009 00:00,95,12,46,34.8,27.3,1.8,77.4,0,54.65423596,Kharif,Arhar/Tur,7813,Tonnes,0.29801274
121354,22-09-2009 00:00,82,23,49,32.6,26.9,1.7,78.3,7.4,51.70497792,Kharif,Bajra,74,Tonnes,0.483660131
121355,23-09-2009 00:00,82,25,51,34.8,26.3,2.1,74.4,0,48.11248366,Kharif,Castor seed,5,Tonnes,0.277777778
121356,24-09-2009 00:00,110,28,46,36,27.4,3.2,68,0,51.26046418,Kharif,Cotton(lint),100,Tonnes,0.150829563
121357,25-09-2009 00:00,118,21,51,36.1,28.2,3.4,64.8,0,48.58241822,Kharif,Cowpea(Lobia),11,Tonnes,0.255813953
121358,26-09-2009 00:00,120,20,45,34.2,25.7,3.5,68.8,11.3,54.22722466,Kharif,Groundnut,424,Tonnes,0.543589744
121359,27-09-2009 00:00,91,7,52,31.4,25.4,3,77.3,7.5,56.39962921,Kharif,Horse-gram,8650,Tonnes,0.288998029
121360,28-09-2009 00:00,81,6,55,32.9,26.2,2.6,75.3,15,51.70699144,Kharif,Jowar,353,Tonnes,0.305099395
121361,29-09-2009 00:00,101,13,54,29.8,25.7,3.4,74.8,30.1,56.34144589,Kharif,Maize,5032,Tonnes,0.20598469
121362,30-09-2009 00:00,101,17,55,29.8,25.5,3.4,84.8,18.8,44.63907691,Kharif,Moong(Green Gram),315,Tonnes,0.255267423
121363,01-10-2009 00:00,111,6,53,31.6,26.1,3.9,77.9,15.4,46.06382209,Kharif,Onion,10671,Tonnes,0.37300755
121364,02-10-2009 00:00,107,10,49,31.4,26.7,3.5,83.3,0,45.24690619,Kharif,Other Kharif pulses,659,Tonnes,0.338122114
121365,03-10-2009 00:00,115,11,46,30.4,26.2,3.1,75.6,24.9,40.32161859,Kharif,Ragi,10868,Tonnes,0.468004479
121366,04-10-2009 00:00,84,25,52,31.2,26.8,4.8,80.5,6.2,44.20899581,Kharif,Rice,699,Tonnes,0.304973822
121367,05-10-2009 00:00,120,7,47,33.1,27,4.9,76.4,0,54.7657624,Kharif,Sesamum,10474,Tonnes,0.405984728
121368,06-10-2009 00:00,91,12,46,32.5,26.7,4.2,78.1,6.3,48.31219031,Kharif,Small millets,634,Tonnes,0.254823151
121369,07-10-2009 00:00,89,22,52,33.5,27.9,3.2,74.4,4.4,53.14626213,Kharif,Urad,20478,Tonnes,0.477009085
121370,08-10-2009 00:00,113,19,46,34.6,27.1,2.6,66.5,0,49.52320689,Rabi       ,Arhar/Tur,1484,Tonnes,0.338041002
121371,09-10-2009 00:00,97,22,50,34.9,26.7,1.9,69.5,0,58.97878791,Rabi       ,Bajra,11656,Tonnes,0.640017571
121372,10-10-2009 00:00,117,30,50,33.8,27.1,1.8,73.5,0,46.59207341,Rabi       ,Cowpea(Lobia),648,Tonnes,0.332819723
121373,11-10-2009 00:00,90,14,52,32.9,26.4,1.9,68.3,5.8,59.67927244,Rabi       ,Dry chillies,5072,Tonnes,0.336987576
121374,12-10-2009 00:00,104,23,47,34,26,1.7,66.9,0,42.91292205,Rabi       ,Gram,3011,Tonnes,0.761122346
121375,13-10-2009 00:00,81,16,45,33.4,25.6,1.7,70.2,0,59.75980023,Rabi       ,Groundnut,12803,Tonnes,0.596987783
121376,14-10-2009 00:00,88,5,47,34.5,25.4,1.7,69.8,0,41.16554802,Rabi       ,Horse-gram,8732,Tonnes,0.318988822
121377,15-10-2009 00:00,92,7,45,33.9,24.6,1.4,67.8,0,51.51033554,Rabi       ,Linseed,1225,Tonnes,0.482853764
121378,16-10-2009 00:00,81,18,50,34.5,24.5,1.1,67.1,0,47.81847573,Rabi       ,Maize,121,Tonnes,0.304020101
121379,17-10-2009 00:00,111,5,55,34.6,24.6,1.5,67.8,0,50.78669728,Rabi       ,Moong(Green Gram),863,Tonnes,0.150979706
121380,18-10-2009 00:00,108,23,51,35,25,1.7,62.4,0,40.228644,Rabi       ,Onion,124,Tonnes,0.255144033
121381,19-10-2009 00:00,113,30,50,34.9,25,1.3,63.9,0,43.87712348,Rabi       ,Other  Rabi pulses,6098,Tonnes,0.543978591
121382,20-10-2009 00:00,83,10,53,35.5,24.5,1.2,66.4,0,48.75859458,Rabi       ,Ragi,26,Tonnes,0.337662338
121383,21-10-2009 00:00,101,11,51,34.8,24.4,2.1,63.9,0,44.2068997,Rabi       ,Rice,753,Tonnes,0.013007428
121384,22-10-2009 00:00,114,21,55,35.4,23.8,1.9,61.6,0,57.51549686,Rabi       ,Sesamum,2,Tonnes,0.25
121385,23-10-2009 00:00,99,6,45,34.8,23,1.8,61.7,0,40.71210074,Rabi       ,Urad,1062,Tonnes,0.019005351
121386,24-10-2009 00:00,92,20,55,33.5,21.5,1.9,63.2,0,59.26519444,Whole Year ,Banana,3976,Tonnes,0.102994508
121387,25-10-2009 00:00,92,7,48,33.1,21.5,1.9,64.5,0,54.38748495,Whole Year ,Cashewnut,4,Tonnes,0.363636364
121388,26-10-2009 00:00,91,24,55,33,22,2.2,57.9,0,46.76837499,Whole Year ,Coconut ,26514,Tonnes,0.446995752
121389,27-10-2009 00:00,110,21,54,33.1,22.3,1.9,65,0,47.46447019,Whole Year ,Coriander,31,Tonnes,0.303921569
121390,28-10-2009 00:00,112,25,51,33.4,23.6,2.3,66.6,0,56.72496677,Whole Year ,Potato,22218,Tonnes,0.313995393
121391,29-10-2009 00:00,89,25,54,32,24.3,2.2,69,0,48.99390828,Whole Year ,Sugarcane,36,Tonnes,0.253521127
121392,30-10-2009 00:00,100,10,53,33.3,23.9,2.2,69.4,0,42.00660251,Whole Year ,Sunflower,60250,Tonnes,0.743001603
121393,31-10-2009 00:00,83,22,54,33.1,23.9,2.5,67.9,0,54.49960057,Whole Year ,Sweet potato,18,Tonnes,0.346153846
121394,01-11-2009 00:00,95,14,50,33.4,22.6,2.2,68.7,0,56.31866159,Whole Year ,Tapioca,14728,Tonnes,0.362991078
121395,02-11-2009 00:00,119,30,49,33.2,21.8,2.8,65,0,47.72078245,Whole Year ,Tobacco,14520,Tonnes,0.347011448
121396,03-11-2009 00:00,97,12,47,32.3,23.1,2.4,72.2,0,58.28697664,Whole Year ,Turmeric,32,Tonnes,0.253968254
121397,04-11-2009 00:00,110,7,45,31.4,24.3,2.6,76.2,0,48.32428609,Kharif,Arhar/Tur,48408,Tonnes,0.578994582
121398,05-11-2009 00:00,96,18,50,31.1,24.9,3,83.2,0,41.53218699,Kharif,Bajra,7,Tonnes,0.333333333
121399,06-11-2009 00:00,83,23,55,29.7,24.6,2.7,81,0,43.97193745,Kharif,Brinjal,3147,Tonnes,0.221979262
121400,07-11-2009 00:00,120,24,47,30.3,24.3,2.7,88.4,7.4,58.54876687,Kharif,Cabbage,189,Tonnes,0.305331179
121401,08-11-2009 00:00,115,17,55,30.6,25,3.1,80,0,28.08253201,Kharif,Cashewnut,9221,Tonnes,0.674000439
121402,09-11-2009 00:00,114,27,48,32.2,26.2,2.5,88.8,0,26.32405487,Kharif,Castor seed,242,Tonnes,0.255274262
121403,10-11-2009 00:00,101,25,52,32.6,24.8,3.2,91.3,0,22.52497327,Kharif,Cotton(lint),7451,Tonnes,0.489007022
121404,11-11-2009 00:00,118,18,52,29.9,24.9,3.8,81.7,0,20.76223014,Kharif,Cowpea(Lobia),288,Tonnes,0.337631887
121405,12-11-2009 00:00,95,26,45,32,25.4,2.5,78.4,0,28.16057247,Kharif,Grapes,2629,Tonnes,0.33202829
121406,13-11-2009 00:00,81,25,49,33.2,26.4,2.9,79.6,0,26.26243014,Kharif,Groundnut,2862,Tonnes,0.755942948
121407,14-11-2009 00:00,117,24,53,33.5,25.6,2.6,78.1,0,21.30290472,Kharif,Horse-gram,1376,Tonnes,0.053014833
121408,15-11-2009 00:00,114,30,51,33.1,25.1,2.4,86.1,0,25.93496537,Kharif,Jowar,224,Tonnes,0.105910165
121409,16-11-2009 00:00,113,6,52,33.3,25.6,2.6,82.2,0,25.21609113,Kharif,Lemon,21805,Tonnes,0.627012882
121410,17-11-2009 00:00,108,26,52,31.6,24.8,2.1,77.6,7.4,26.23838511,Kharif,Maize,364,Tonnes,0.517045455
121411,18-11-2009 00:00,81,30,48,30.9,25,1.5,83.6,0,29.86681385,Kharif,Mango,7801,Tonnes,0.394009798
121412,19-11-2009 00:00,115,9,52,31.2,24.8,2.2,77.4,14.8,29.1194739,Kharif,Moong(Green Gram),6155,Tonnes,0.302978095
121413,20-11-2009 00:00,83,7,45,31.1,24.7,1.8,73.2,7.1,25.33014238,Kharif,Onion,6580,Tonnes,0.352985355
121414,21-11-2009 00:00,84,21,55,31.2,24.3,1.7,71.7,6,21.08484101,Kharif,Other Kharif pulses,143,Tonnes,0.483108108
121415,22-11-2009 00:00,109,26,45,31.2,23.8,2,74.4,0,21.58992507,Kharif,Papaya,2248,Tonnes,0.689993861
121416,23-11-2009 00:00,95,27,55,30.7,24.2,2,75.7,0,20.88620369,Kharif,Pome Granet,168,Tonnes,0.151079137
121417,24-11-2009 00:00,119,5,55,31.1,23.3,1.7,74.7,0,26.83924845,Kharif,Potato,1729,Tonnes,0.6828594
121418,25-11-2009 00:00,110,14,51,31,22.1,2,76.2,0,21.26034986,Kharif,Ragi,459,Tonnes,0.543838863
121419,26-11-2009 00:00,82,18,48,30.8,21.2,2,69.4,0,26.70581328,Kharif,Rice,1396,Tonnes,0.403118683
121420,27-11-2009 00:00,87,14,48,30.7,20.8,2.4,64.6,0,29.1102594,Kharif,Sapota,92,Tonnes,0.481675393
121421,28-11-2009 00:00,85,9,53,30.2,19.7,2.3,71.1,0,28.78654515,Kharif,Sesamum,13273,Tonnes,0.445014417
121422,29-11-2009 00:00,100,6,53,29.9,19,1.9,67.9,0,23.66620626,Kharif,Small millets,30,Tonnes,0.153061224
121423,30-11-2009 00:00,107,12,46,29.5,18.7,2,67.3,0,27.56918621,Kharif,Soyabean,6029,Tonnes,0.262999477
121424,01-12-2009 00:00,91,13,47,30.2,19.1,2.1,73,0,27.95602304,Kharif,Sugarcane,1095,Tonnes,0.544234592
121425,02-12-2009 00:00,102,25,50,30.5,20.4,2,67.2,0,20.36001144,Kharif,Sunflower,15781,Tonnes,0.476005188
121426,03-12-2009 00:00,117,25,53,29.8,20.2,1.7,72.7,0,24.52020164,Kharif,Sweet potato,1144,Tonnes,0.482904179
121427,04-12-2009 00:00,85,21,52,30.3,20.4,1.9,75.6,0,23.69586761,Kharif,Tomato,765,Tonnes,0.304902352
121428,05-12-2009 00:00,104,25,55,30.3,20.4,2.2,70.7,0,22.68766503,Kharif,Turmeric,363,Tonnes,0.151187005
